Symbol,Date,Close
MA,12/7/2017 16:00:00,149.45
MA,12/8/2017 16:00:00,149.89
MA,12/11/2017 16:00:00,150.88
MA,12/12/2017 16:00:00,152.5
MA,12/13/2017 16:00:00,151.69
MA,12/14/2017 16:00:00,151.93
MA,12/15/2017 16:00:00,153.4
MA,12/18/2017 16:00:00,153.12
MA,12/19/2017 16:00:00,151.68
MA,12/20/2017 16:00:00,151.45
MA,12/21/2017 16:00:00,150.53
MA,12/22/2017 16:00:00,150.85
MA,12/26/2017 16:00:00,151.28
MA,12/27/2017 16:00:00,151.4
MA,12/28/2017 16:00:00,151.77
MA,12/29/2017 16:00:00,151.36
MA,1/2/2018 16:00:00,151.91
MA,1/3/2018 16:00:00,153.82
MA,1/4/2018 16:00:00,155.81
MA,1/5/2018 16:00:00,159.04
MA,1/8/2018 16:00:00,159.27
MA,1/9/2018 16:00:00,159.5
MA,1/10/2018 16:00:00,159.86
MA,1/11/2018 16:00:00,160.92
MA,1/12/2018 16:00:00,162.33
MA,1/16/2018 16:00:00,162.29
MA,1/17/2018 16:00:00,164.32
MA,1/18/2018 16:00:00,165.48
MA,1/19/2018 16:00:00,166.83
MA,1/22/2018 16:00:00,168.28
MA,1/23/2018 16:00:00,167.19
MA,1/24/2018 16:00:00,167.01
MA,1/25/2018 16:00:00,168.59
MA,1/26/2018 16:00:00,170.34
MA,1/29/2018 16:00:00,168.55
MA,1/30/2018 16:00:00,167.19
MA,1/31/2018 16:00:00,169
MA,2/1/2018 16:00:00,172.93
MA,2/2/2018 16:00:00,170.55
MA,2/5/2018 16:00:00,164.59
MA,2/6/2018 16:00:00,169.28
MA,2/7/2018 16:00:00,168.73
MA,2/8/2018 16:00:00,160.62
MA,2/9/2018 16:00:00,165.2
MA,2/12/2018 16:00:00,168.19
MA,2/13/2018 16:00:00,170.12
MA,2/14/2018 16:00:00,172.52
MA,2/15/2018 16:00:00,174.69
MA,2/16/2018 16:00:00,175.65
MA,2/20/2018 16:00:00,175.35
MA,2/21/2018 16:00:00,172.32
MA,2/22/2018 16:00:00,172.95
MA,2/23/2018 16:00:00,175.76
MA,2/26/2018 16:00:00,177.87
MA,2/27/2018 16:00:00,175.93
MA,2/28/2018 16:00:00,175.76
MA,3/1/2018 16:00:00,173.49
MA,3/2/2018 16:00:00,175.02
MA,3/5/2018 16:00:00,178.53
MA,3/6/2018 16:00:00,177.53
MA,3/7/2018 16:00:00,179.21
MA,3/8/2018 16:00:00,179.25
MA,3/9/2018 16:00:00,183.24
MA,3/12/2018 16:00:00,182.54
MA,3/13/2018 16:00:00,181.01
MA,3/14/2018 16:00:00,180.12
MA,3/15/2018 16:00:00,180.95
MA,3/16/2018 16:00:00,182.55
MA,3/19/2018 16:00:00,180.58
MA,3/20/2018 16:00:00,182.51
MA,3/21/2018 16:00:00,180.75
MA,3/22/2018 16:00:00,175.52
MA,3/23/2018 16:00:00,171.83
MA,3/26/2018 16:00:00,177.17
MA,3/27/2018 16:00:00,172.52
MA,3/28/2018 16:00:00,170.35
MA,3/29/2018 16:00:00,175.16
MA,4/2/2018 16:00:00,171.6
MA,4/3/2018 16:00:00,172.47
MA,4/4/2018 16:00:00,173.69
MA,4/5/2018 16:00:00,175.8
MA,4/6/2018 16:00:00,169.7
MA,4/9/2018 16:00:00,170.34
MA,4/10/2018 16:00:00,174.72
MA,4/11/2018 16:00:00,172.36
MA,4/12/2018 16:00:00,174.8
MA,4/13/2018 16:00:00,174.27
MA,4/16/2018 16:00:00,173.87
MA,4/17/2018 16:00:00,178.34
MA,4/18/2018 16:00:00,179.46
MA,4/19/2018 16:00:00,179.01
MA,4/20/2018 16:00:00,177.08
MA,4/23/2018 16:00:00,175.43
MA,4/24/2018 16:00:00,173.24
MA,4/25/2018 16:00:00,172.47
MA,4/26/2018 16:00:00,178.16
MA,4/27/2018 16:00:00,175.94
MA,4/30/2018 16:00:00,178.27
MA,5/1/2018 16:00:00,180.25
MA,5/2/2018 16:00:00,185.82
MA,5/3/2018 16:00:00,186.48
MA,5/4/2018 16:00:00,188.17
MA,5/7/2018 16:00:00,189.1
MA,5/8/2018 16:00:00,190.53
MA,5/9/2018 16:00:00,190.63
MA,5/10/2018 16:00:00,193.05
MA,5/11/2018 16:00:00,193.35
MA,5/14/2018 16:00:00,192.12
MA,5/15/2018 16:00:00,192
MA,5/16/2018 16:00:00,192.38
MA,5/17/2018 16:00:00,191.2
MA,5/18/2018 16:00:00,191.2
MA,5/21/2018 16:00:00,191.2
MA,5/22/2018 16:00:00,191.62
MA,5/23/2018 16:00:00,192.99
MA,5/24/2018 16:00:00,191.91
MA,5/25/2018 16:00:00,191.17
MA,5/29/2018 16:00:00,189.53
MA,5/30/2018 16:00:00,191.76
MA,5/31/2018 16:00:00,190.12
MA,6/1/2018 16:00:00,195.37
MA,6/4/2018 16:00:00,197.73
MA,6/5/2018 16:00:00,199.36
MA,6/6/2018 16:00:00,203.21
MA,6/7/2018 16:00:00,199.54
MA,6/8/2018 16:00:00,200.04
MA,6/11/2018 16:00:00,198.49
MA,6/12/2018 16:00:00,200.13
MA,6/13/2018 16:00:00,199.41
MA,6/14/2018 16:00:00,199.31
MA,6/15/2018 16:00:00,199.53
MA,6/18/2018 16:00:00,201.13
MA,6/19/2018 16:00:00,199.69
MA,6/20/2018 16:00:00,201.54
MA,6/21/2018 16:00:00,200.78
MA,6/22/2018 16:00:00,201.48
MA,6/25/2018 16:00:00,194.98
MA,6/26/2018 16:00:00,196.46
MA,6/27/2018 16:00:00,193.18
MA,6/28/2018 16:00:00,197.1
MA,6/29/2018 16:00:00,196.52
MA,7/2/2018 16:00:00,197.67
MA,7/3/2018 13:00:00,196.29
MA,7/5/2018 16:00:00,198.87
MA,7/6/2018 16:00:00,199.52
MA,7/9/2018 16:00:00,200.93
MA,7/10/2018 16:00:00,201.52
MA,7/11/2018 16:00:00,203.84
MA,7/12/2018 16:00:00,207.78
MA,7/13/2018 16:00:00,205.91
MA,7/16/2018 16:00:00,204.08
MA,7/17/2018 16:00:00,206.37
MA,7/18/2018 16:00:00,208.36
MA,7/19/2018 16:00:00,206.06
MA,7/20/2018 16:00:00,206.71
MA,7/23/2018 16:00:00,207.84
MA,7/24/2018 16:00:00,209.58
MA,7/25/2018 16:00:00,214.16
MA,7/26/2018 16:00:00,207.37
MA,7/27/2018 16:00:00,202.94
MA,7/30/2018 16:00:00,197.87
MA,7/31/2018 16:00:00,198
MA,8/1/2018 16:00:00,201.2
MA,8/2/2018 16:00:00,202.01
MA,8/3/2018 16:00:00,201.2
MA,8/6/2018 16:00:00,201.54
MA,8/7/2018 16:00:00,202.62
MA,8/8/2018 16:00:00,202.86
MA,8/9/2018 16:00:00,203.6
MA,8/10/2018 16:00:00,202.65
MA,8/13/2018 16:00:00,202.31
MA,8/14/2018 16:00:00,203.88
MA,8/15/2018 16:00:00,200.24
MA,8/16/2018 16:00:00,203.6
MA,8/17/2018 16:00:00,203.21
MA,8/20/2018 16:00:00,204.75
MA,8/21/2018 16:00:00,203.09
MA,8/22/2018 16:00:00,204.31
MA,8/23/2018 16:00:00,205.22
MA,8/24/2018 16:00:00,209.4
MA,8/27/2018 16:00:00,211.53
MA,8/28/2018 16:00:00,212.63
MA,8/29/2018 16:00:00,214.57
MA,8/30/2018 16:00:00,213.8
MA,8/31/2018 16:00:00,215.56
MA,9/4/2018 16:00:00,216.82
MA,9/5/2018 16:00:00,211.16
MA,9/6/2018 16:00:00,212.77
MA,9/7/2018 16:00:00,211.09
MA,9/10/2018 16:00:00,211.67
MA,9/11/2018 16:00:00,213.45
MA,9/12/2018 16:00:00,214.03
MA,9/13/2018 16:00:00,217.22
MA,9/14/2018 16:00:00,217.96
MA,9/17/2018 16:00:00,216.47
MA,9/18/2018 16:00:00,220.05
MA,9/19/2018 16:00:00,218.19
MA,9/20/2018 16:00:00,221.39
MA,9/21/2018 16:00:00,221.9
MA,9/24/2018 16:00:00,221.35
MA,9/25/2018 16:00:00,222.12
MA,9/26/2018 16:00:00,222.26
MA,9/27/2018 16:00:00,222.31
MA,9/28/2018 16:00:00,222.61
MA,10/1/2018 16:00:00,223.77
MA,10/2/2018 16:00:00,222.37
MA,10/3/2018 16:00:00,223.13
MA,10/4/2018 16:00:00,216.15
MA,10/5/2018 16:00:00,213.26
MA,10/8/2018 16:00:00,208.26
MA,10/9/2018 16:00:00,209.76
MA,10/10/2018 16:00:00,196.69
MA,10/11/2018 16:00:00,194.51
MA,10/12/2018 16:00:00,204.22
MA,10/15/2018 16:00:00,200.32
MA,10/16/2018 16:00:00,207.78
MA,10/17/2018 16:00:00,207.38
MA,10/18/2018 16:00:00,203.62
MA,10/19/2018 16:00:00,203.06
MA,10/22/2018 16:00:00,204.5
MA,10/23/2018 16:00:00,202.43
MA,10/24/2018 16:00:00,195.69
MA,10/25/2018 16:00:00,204.2
MA,10/26/2018 16:00:00,197.49
MA,10/29/2018 16:00:00,191.04
MA,10/30/2018 16:00:00,187.73
MA,10/31/2018 16:00:00,197.67
MA,11/1/2018 16:00:00,199.71
MA,11/2/2018 16:00:00,197.72
MA,11/5/2018 16:00:00,197.98
MA,11/6/2018 16:00:00,199.15
MA,11/7/2018 16:00:00,208.24
MA,11/8/2018 16:00:00,208.86
MA,11/9/2018 16:00:00,205.62
MA,11/12/2018 16:00:00,199.14
MA,11/13/2018 16:00:00,198.17
MA,11/14/2018 16:00:00,197.58
MA,11/15/2018 16:00:00,200.71
MA,11/16/2018 16:00:00,199.04
MA,11/19/2018 16:00:00,189.28
MA,11/20/2018 16:00:00,187.06
MA,11/21/2018 16:00:00,187.66
MA,11/23/2018 13:00:00,182.6
MA,11/26/2018 16:00:00,191.85
MA,11/27/2018 16:00:00,192.98
MA,11/28/2018 16:00:00,202.28
MA,11/29/2018 16:00:00,196.66
MA,11/30/2018 16:00:00,201.07
MA,12/3/2018 16:00:00,209.86
MA,12/4/2018 16:00:00,200.49
MA,12/6/2018 16:00:00,202.99
MA,12/7/2018 16:00:00,196.5
MA,12/10/2018 16:00:00,198.06
MA,12/11/2018 16:00:00,197.74
MA,12/12/2018 16:00:00,200.29
MA,12/13/2018 16:00:00,198.96
MA,12/14/2018 16:00:00,195.33
MA,12/17/2018 16:00:00,190.45
MA,12/18/2018 16:00:00,191.61
MA,12/19/2018 16:00:00,187.12
MA,12/20/2018 16:00:00,182.71
MA,12/21/2018 16:00:00,175.19
MA,12/24/2018 13:00:00,174.65
MA,12/26/2018 16:00:00,186.43
MA,12/27/2018 16:00:00,188.69
MA,12/28/2018 16:00:00,186.16
MA,12/31/2018 16:00:00,188.65
MA,1/2/2019 16:00:00,189.74
MA,1/3/2019 16:00:00,181.18
MA,1/4/2019 16:00:00,189.76
MA,1/7/2019 16:00:00,191.22
MA,1/8/2019 16:00:00,192.28
MA,1/9/2019 16:00:00,195.77
MA,1/10/2019 16:00:00,196.95
MA,1/11/2019 16:00:00,195.9
MA,1/14/2019 16:00:00,195.43
MA,1/15/2019 16:00:00,196.52
MA,1/16/2019 16:00:00,197.77
MA,1/17/2019 16:00:00,199.31
MA,1/18/2019 16:00:00,202
MA,1/22/2019 16:00:00,199.46
MA,1/23/2019 16:00:00,198.35
MA,1/24/2019 16:00:00,199.79
MA,1/25/2019 16:00:00,202.94
MA,1/28/2019 16:00:00,200.16
MA,1/29/2019 16:00:00,199.24
MA,1/30/2019 16:00:00,204.02
MA,1/31/2019 16:00:00,211.13
MA,2/1/2019 16:00:00,213.77
MA,2/4/2019 16:00:00,214.91
MA,2/5/2019 16:00:00,215.86
MA,2/6/2019 16:00:00,215.3
MA,2/7/2019 16:00:00,213.97
MA,2/8/2019 16:00:00,216.58
MA,2/11/2019 16:00:00,217.1
MA,2/12/2019 16:00:00,218.91
MA,2/13/2019 16:00:00,220.54
MA,2/14/2019 16:00:00,219.81
MA,2/15/2019 16:00:00,222.11
MA,2/19/2019 16:00:00,220.59
MA,2/20/2019 16:00:00,221.11
MA,2/21/2019 16:00:00,219.31
MA,2/22/2019 16:00:00,223.32
MA,2/25/2019 16:00:00,223.32
MA,2/26/2019 16:00:00,224
MA,2/27/2019 16:00:00,224.57
MA,2/28/2019 16:00:00,224.77
MA,3/1/2019 16:00:00,227.25
MA,3/4/2019 16:00:00,226.29
MA,3/5/2019 16:00:00,226.22
MA,3/6/2019 16:00:00,224.47
MA,3/7/2019 16:00:00,222.41
MA,3/8/2019 16:00:00,221.87
MA,3/11/2019 16:00:00,225.64
MA,3/12/2019 16:00:00,226.94
MA,3/13/2019 16:00:00,228.5
MA,3/14/2019 16:00:00,229.51
MA,3/15/2019 16:00:00,231.17
MA,3/18/2019 16:00:00,230.39
MA,3/19/2019 16:00:00,231.01
MA,3/20/2019 16:00:00,229.89
MA,3/21/2019 16:00:00,235.87
MA,3/22/2019 16:00:00,230.76
MA,3/25/2019 16:00:00,230.42
MA,3/26/2019 16:00:00,233.29
MA,3/27/2019 16:00:00,232.52
MA,3/28/2019 16:00:00,234.86
MA,3/29/2019 16:00:00,235.45
MA,4/1/2019 16:00:00,239.05
MA,4/2/2019 16:00:00,239.26
MA,4/3/2019 16:00:00,238.93
MA,4/4/2019 16:00:00,236.06
MA,4/5/2019 16:00:00,236.63
MA,4/8/2019 16:00:00,236.27
MA,4/9/2019 16:00:00,235.91
MA,4/10/2019 16:00:00,237.06
MA,4/11/2019 16:00:00,236.04
MA,4/12/2019 16:00:00,238.83
MA,4/15/2019 16:00:00,239.15
MA,4/16/2019 16:00:00,240.09
MA,4/17/2019 16:00:00,241
MA,4/18/2019 16:00:00,240.89
